Date debut;Date fin;Titre compétition;Ville;Code structure;Club organisateur;Code region;Departement;Discipline;Type;Saison;Mail;Site web;Lieu;Adresse;CP;Ville compétition;Long;Lat;Mandat;Etat;EprvId
14/10/2026;14/10/2026;TIR SALLE MERCREDI OCTOBRE;SAINT CYR SUR LOIRE;0437075;REVEIL SPORTIF ST CYR TIR A L'ARC;CR04;370;Tir à 18m;individuel;2027;stcyr.tiralarc@gmail.com;https://rssc-tiralarc.fr;Gymnase Jean Moulin Rébulique;32 Rue de la république;37540;ST CYR SUR LOIRE;0.67083;47.40386;;Validée;77711
14/10/2026;14/10/2026;TIR SALLE MERCREDI OCTOBRE;SAINT CYR SUR LOIRE;0437075;REVEIL SPORTIF ST CYR TIR A L'ARC;CR04;370;Para-tir à l'arc à 18m;individuel;2027;;;;;;;;;;Validée;77712
15/07/2026;15/07/2026;TAEI;NIMES;1130041;ARC CLUB DE NIMES;CR11;300;Tir à l'Arc Extérieur;individuel;2026;contact@arcclubdenimes.com;http://www.arcclubdenimes.com;ARC CLUB DE NIMES;8 Rue MARCEL PELLISSIER;30000;NIMES;;;;Validée;75466
15/08/2026;16/08/2026;TIR BEURSAULT;PARCY ET TIGNY;0702020;CIE D'ARC DE PARCY ET TIGNY;CR07;020;Tir Beursault;individuel;2026;cie-arcparcytigny@orange.fr;2 rue de Taux;"jeu d&apos;arc";"13 Rue du jeu d&apos;arc";02210;PARCY ET TIGNY;3.33643;49.27683;https://extranet.ffta.fr/medias/documents_epreuves/10f990d2181302.pdf;Validée;75889
15/08/2026;13/09/2026;BEURSAULT 2ND SEMESTRE;BETHISY SAINT MARTIN;0760158;1ERE CIE D ARC BETHISY;CR07;600;Tir Beursault;individuel;2026;ciearcbethisy@gmail.com;https://www.ciearcbethisy.com;"Jeu d&apos;arc";"78 Rue du jeu d&apos;arc";60320;BETHISY ST MARTIN;;;https://extranet.ffta.fr/medias/documents_epreuves/10f7fe819c222d.pdf;Validée;74906
15/08/2026;16/08/2026;CHALLENGES DOMINIQUE PASQUIER ET MADAME MOYAT;BRECY;0702070;COMPAGNIE D'ARC DE BRECY;CR07;020;Loisirs Débutant et confirmé;individuel;2026;ciedarcdebrecy02@orange.fr;;"Terrain de Tir à l&apos;Arc";Impasse DU GRAVIER;02210;BRECY;3.42737;49.14558;;Validée;75274
16/09/2026;20/09/2026;"ROI DE L&apos;OISEAU";LE PUY-EN-VELAY (43);0143146;1ERE CIE D'ARCHERS DU VELAY;CR01;430;Loisirs Débutant et confirmé;individuel;2027;archersduvelay@hotmail.fr;https://archers-du-velay.kalisport.com;Exterieur;Place du Breuil;43000;LE PUY EN VELAY;3.88327;45.04179;;Validée;78365
17/08/2026;30/08/2026;QUALIFICATIF BEURSAULT;BROUCHY;0780305;CIE D'ARC DE BROUCHY;CR07;800;Tir Beursault;individuel;2026;regis.fagart@wanadoo.fr;40 rue Poiteux;"jeu d&apos;arc";"590 Rue de l&apos;eglise";80400;BROUCHY;3.09534;49.71978;https://extranet.ffta.fr/medias/documents_epreuves/10f2ecb39dda86.pdf;Validée;75917
18/07/2026;19/07/2026;3 D  QUALICATIF LA FÉCLAZ;LA FÉCLAZ;0173237;LES ARCHERS DE THOMAS II;CR01;730;Tir 3D;individuel;2026;concours@lesarchersdethomas2.fr;https://lesarchersdethomas2.fr/;Centre;Centre Rue CENTRAL;73230;LA FECLAZ;5.98246;45.6452;https://extranet.ffta.fr/medias/documents_epreuves/10fc9e93549312.pdf;Validée;75693
18/07/2026;18/07/2026;3D LA JAMAÎQUE CHAGNY SAMEDI APRES MIDI;LA JAMAÎQUE 71150 CHAGNY;0271075;LES ARCHERS CHAGNOTINS;CR02;710;Tir 3D;individuel;2026;les.archers.chagnotins@orange.fr;https://www.les.archers.chagnotins.fr;LOGIS;Chemin DE LA JAMAÎQUE;71150;CHAGNY;4.7476;46.89333;https://extranet.ffta.fr/medias/documents_epreuves/10f944f2886384.pdf;Validée;76081
18/07/2026;18/07/2026;CHALLENGE DE MASSARY;FERE EN TARDENOIS;0702052;UNION AMICALE FEROISE - SECTION TIR A L'ARC;CR07;020;Loisirs Confirmé;uniquement équipe;2026;ciearcfereentardenois@gmail.com;;Parc des bruyères;Parc des bruyères;02130;FERE EN TARDENOIS;3.51790;49.21460;https://extranet.ffta.fr/medias/documents_epreuves/10e95dc340303a.pdf;Validée;75688
18/07/2026;19/07/2026;CHAMPIONNAT REGIONAL DE TIR SUR CIBLES 3D HAUTS DE FRANCE;ISBERGUES;0762291;LA FLECHE AIROISE;CR07;620;Tir 3D;individuel;2026;thomas.iket62@gmail.com;https://www.laflecheairoise.fr;CIRCUIT MARCEL MULLET;670 Rue DU CHATEAU;62330;ISBERGUES;2.44786;50.63188;https://extranet.ffta.fr/medias/documents_epreuves/10faf013285e54.pdf;Validée;75433
18/07/2026;16/08/2026;CONCOURS QUALIFICATIF CHAMPIONNAT DE FRANCE BEURSAULT;ROYE;0780323;CIE D ARC DE ROYE;CR07;800;Tir Beursault;individuel;2026;compagniearcroye@gmail.com;http://www.arc-roye.com/;"Jeu d&apos;arc Jany Clere";194 Rue Jacques Doyen;80700;ROYE;2.79929;49.6979;https://extranet.ffta.fr/medias/documents_epreuves/10f05864bd466e.pdf;Validée;75120
18/07/2026;19/07/2026;CD50 3D;SAINT HILAIRE DU HARCOUËT;0950068;ARCHERS DU HARCOUET;CR09;500;Tir 3D;individuel;2026;greffe.adh@gmail.com;http://lesarchersduharcouet.e-monsite.com/;Les Vallons;Jardin des Vallons;50600;ST HILAIRE DU HARCOUET;-1.07911;48.57952;https://extranet.ffta.fr/medias/documents_epreuves/10fd6909b1f76.pdf;Validée;75445
18/07/2026;19/07/2026;CHALLENGE INTER CD 2026;CREPS POITIERS;CR10;COMITE REGIONAL DE NOUVELLE AQUITAINE;CR10;;Tir à l'Arc Extérieur;individuel;2026;sportive.cible@crnata.fr;https://www.crnata.fr/;CREPS Poitiers;Village Boivre;86580;VOUNEUIL SOUS BIARD;0.26323;46.5807;;Validée;76554
18/07/2026;19/07/2026;FINALE DU CHAMPIONNAT DE FRANCE D2;SMARVES;1086189;LA FLECHE PICTAVE;CR10;860;Tir à l'Arc Extérieur;individuel;2026;club@flechepictave.fr;http://www.flechepictave.fr;;;;;;;https://extranet.ffta.fr/medias/documents_epreuves/10fd9db24498b4.pdf;Validée;76566
18/07/2026;19/07/2026;FINALE DU CHAMPIONNAT DE FRANCE D2;SMARVES;1086189;LA FLECHE PICTAVE;CR10;860;Tir à l'Arc Extérieur;uniquement équipe;2026;club@flechepictave.fr;http://www.flechepictave.fr;;;;;;;;Validée;76565
18/07/2026;18/07/2026;CONCOURS 3D;33390 BLAYE;1033109;LES ARCHERS D'ARSAC;CR10;330;Tir 3D;individuel;2026;chrystelletiralarc@free.fr;https://les-archers-darsac.odoo.com;Citadelle Vauban;Place Citadelle;33390;BLAYE;-0.66363;45.1264;https://extranet.ffta.fr/medias/documents_epreuves/10ffb7c4e299a0.pdf;Validée;76065
18/07/2026;19/07/2026;BEURSAULT;PECHBONNIEU;1131073;LES ARCHERS FRONTONNAIS;CR11;310;Tir Beursault;individuel;2026;didierthieffine@aol.com;https://les-archers-frontonnais.fr;"Jeu d&apos;arc Pechbonnieu";25 Chemin de Labastidole;31140;PECHBONNIEU;;;https://extranet.ffta.fr/medias/documents_epreuves/10fd6da10f9a71.pdf;Validée;75233
18/07/2026;18/07/2026;RIGALOU LE BASTIT  DEPART 1;RIGALOU LE BASTIT;1146147;ARCHERS DU CAUSSE DE GRAMAT;CR11;460;Tir 3D;individuel;2026;isabelle.barat@laposte.net;;terrain;Route rigalou;46500;LE BASTIT;1.63951;44.70999;https://extranet.ffta.fr/medias/documents_epreuves/10fd6312e0519.pdf;Validée;75094
18/07/2026;18/07/2026;CHAMPIONNAT REGIONAL;STE FOY;1285138;LES ROBINS DES FOY;CR12;850;Tir en Campagne;individuel;2026;dianehoarau@hotmail.fr;https://lesrobinsdesfoy.sportsregions.fr/;POLE EQUESTRE VENDEEN;Village La Jeannière;85150;STE FOY;;;;Validée;79675
18/07/2026;18/07/2026;WEEK-END 3D;SAUMUR;1249066;JEANNE D'ARC DE SAUMUR TIR A L'ARC;CR12;490;Tir 3D;individuel;2026;patrickmartin49@orange.fr;http://ja-saumur-tiralarc.com;Bois de Terrefort;Rue des Romans;49400;SAUMUR;-0.1185;47.2535;https://extranet.ffta.fr/medias/documents_epreuves/10fa9dc5c7c338.pdf;Validée;75551
18/07/2026;18/07/2026;CHAMPIONNAT DÉPARTEMENTAL;STE FOY;1285138;LES ROBINS DES FOY;CR12;850;Tir en Campagne;individuel;2026;dianehoarau@hotmail.fr;https://lesrobinsdesfoy.sportsregions.fr/;POLE EQUESTRE VENDEEN;Village La Jeanniere;85150;STE FOY;;;https://extranet.ffta.fr/medias/documents_epreuves/10f81881f350fc.pdf;Validée;78206
19/07/2026;19/07/2026;3D LA JAMAÎQUE CHAGNY DIMANCHE MATIN;LA JAMAÎQUE 71150 CHAGNY;0271075;LES ARCHERS CHAGNOTINS;CR02;710;Tir 3D;individuel;2026;les.archers.chagnotins@orange.fr;https://www.les.archers.chagnotins.fr;LOGIS;Chemin DE LA JAMAÎQUE;71150;CHAGNY;4.74759;46.89331;https://extranet.ffta.fr/medias/documents_epreuves/10f944f508f2c2.pdf;Validée;76082
19/07/2026;19/07/2026;TIR EN CAMPAGNE CD21;MARSANNAY-LA-COTE;0221008;LES ARCHERS PATARAS;CR02;210;Tir en Campagne;individuel;2026;archerspataras@gmail.com;http://archerspataras.sportsregions.fr;LE SAPIN DU GARDE;Route DE CORCELLES;21160;MARSANNAY LA COTE;4.97278;47.28194;https://extranet.ffta.fr/medias/documents_epreuves/10f69fe8310b9.pdf;Validée;75358
19/07/2026;19/07/2026;3D XXBFC LA JAMAÎQUE CHAGNY APRES MIDI;LA JAMAÎQUE 71150 CHAGNY;0271075;LES ARCHERS CHAGNOTINS;CR02;710;Tir 3D;individuel;2026;les.archers.chagnotins@orange.fr;https://www.les.archers.chagnotins.fr;LOGIS;Chemin DE LA JAMAÎQUE;71150;CHAGNY;4.7476;46.89333;https://extranet.ffta.fr/medias/documents_epreuves/10f944f3ac887a.pdf;Validée;76083
19/07/2026;19/07/2026;CD55 3D;BREUX;0655098;CIE D'ARC DES SEIGNEURS DE BREUX;CR06;550;Tir 3D;individuel;2026;arc.nino@orange.fr;http://www.arcbreux.fr;Extérieur;Rue grande;55600;BREUX;5.38941;49.58302;;Validée;77053
19/07/2026;19/07/2026;CONCOURS 3D;33390 BLAYE;1033109;LES ARCHERS D'ARSAC;CR10;330;Tir 3D;individuel;2026;chrystelletiralarc@free.fr;https://les-archers-darsac.odoo.com;Citadelle Vauban;Place De la Citadelle;33390;BLAYE;-0.66363;45.1264;https://extranet.ffta.fr/medias/documents_epreuves/10ffb7efcadf7.pdf;Validée;76066
19/07/2026;19/07/2026;RIGALOU LE BASTIT DEPART 3;RIGALOU LE BASTIT;1146147;ARCHERS DU CAUSSE DE GRAMAT;CR11;460;Tir 3D;individuel;2026;isabelle.barat@laposte.net;;terrain;Route rigalou;46500;LE BASTIT;1.63951;44.70999;https://extranet.ffta.fr/medias/documents_epreuves/10fd6312ffaa78.pdf;Validée;75097
19/07/2026;19/07/2026;RIGALOU LE BASTIT DEPART 3;RIGALOU LE BASTIT;1146147;ARCHERS DU CAUSSE DE GRAMAT;CR11;460;Tir 3D;individuel;2026;isabelle.barat@laposte.net;;terrain;Route rigalou;46500;LE BASTIT;1.63951;44.70999;https://extranet.ffta.fr/medias/documents_epreuves/10fd6312ffaa78.pdf;Validée;75097
19/07/2026;19/07/2026;WEEK-END TIR 3D;SAUMUR;1249066;JEANNE D'ARC DE SAUMUR TIR A L'ARC;CR12;490;Tir 3D;individuel;2026;patrickmartin49@orange.fr;http://ja-saumur-tiralarc.com;Bois de Terrefort;Rue des Romans;49400;SAUMUR;-0.1185;47.2535;https://extranet.ffta.fr/medias/documents_epreuves/10fa9de467eb09.pdf;Validée;75552
19/07/2026;19/07/2026;CHAMPIONNAT RÉGIONAL TAE NATIONAL;PAITA;3899010;LES ARCHERS DE PAITA;CR38;992;Tir à l'Arc Extérieur;individuel;2026;lesarchersdepaita@lagoon.nc;https://lesarchersdepaita.wixsite.com;Terrain club Paita;;98889;;;;;Validée;77032
19/09/2026;20/09/2026;CHALLENGE 63D;CHATEL-GUYON;0163161;LES ARCHERS DE CHATEL GUYON;CR01;630;Loisirs Débutant et confirmé;individuel;2026;allyriane.devaux@hotmail.fr;http://www.archers-chatelguyon.fr;CENTRE EQUESTRE EQUIT&SENS;Hameau LIEU-DIT LA RONZIERE;63460;ARTONNE;3.125;46.01705;https://extranet.ffta.fr/medias/documents_epreuves/110069c50cacb8.pdf;Validée;76289
19/09/2026;20/09/2026;TIR NATURE;FOUCHERANS (BOIS DES BRULEUX);0239046;ARC JURA TAVAUX;CR02;390;Tir Nature;individuel;2026;arcjuratavaux39@gmail.com;https://sites.google.com/view/arcjuratavaux/accueil;AJT;Sentier bois des bruleux;39100;AUTHUME;5.45225;47.19513;;Validée;76423
19/09/2026;20/09/2026;CHAMPIONNAT DE FRANCE PAR EQUIPE DE CLUBS;AMILLY;0445137;CIE AMILLY;CR04;450;Tir 3D;uniquement équipe;2026;tiralarc.amilly@gmail.com;https://cdf-3d-amilly2026.fr/;;;;;;;;Validée;74794
19/09/2026;20/09/2026;CHAMPIONNAT DE FRANCE DOUBLE MIXTE ADULTES;AMILLY;0445137;CIE AMILLY;CR04;450;Tir 3D;uniquement équipe;2026;tiralarc.amilly@gmail.com;https://cdf-3d-amilly2026.fr/;;;;;;;;Validée;74795
19/09/2026;20/09/2026;CHALLENGE DHOTEL  JEAN CLAUDE;NEUILLY SAINT FRONT;0702041;CIE D'ARC DE NEUILLY ST FRONT;CR07;020;Loisirs Débutant et confirmé;individuel;2026;philippe.robert98@aliceadsl.fr;https://philipperobert98.wixsite.com/compagniedarcneuilly;Bois des scoots;Chemin De Neuilly saint front;02470;NEUILLY ST FRONT;3.27072;49.16234;;Validée;75248
19/09/2026;20/09/2026;TIR 3D;ISBERGUES;0762291;LA FLECHE AIROISE;CR07;620;Tir 3D;individuel;2027;thomas.iket62@gmail.com;https://www.laflecheairoise.fr;CIRCUIT MARCEL MULLET;670 Rue DU CHATEAU;62330;ISBERGUES;2.44786;50.63188;;Validée;79283
19/09/2026;20/09/2026;TIR 3D;LA GARNACHE;1285113;LES GARNA'ARCHERS;CR12;850;Tir 3D;individuel;2026;garna.archers.85@gmail.com;https://garna-archers.fr;"Zone de loisirs de l&apos;équaizière";Rue Jan et Joël Martel;85710;LA GARNACHE;-1.88661;46.93641;;Validée;75006
20/07/2026;26/07/2026;"CHAMPIONNAT D&apos;EUROPE DE LA JEUNESSE";ROME - ITALIE;0;Fédération Française de Tir à l'Arc;;;Tir à l'Arc Extérieur;individuel;2026;ffta@ffta.fr;https://www.ffta.fr;;;;;;;;Validée;74811
20/09/2026;20/09/2026;TIR NATURE DE VAGNEY;VAGNEY;0688201;1E CIE DES HTES VOSGES;CR06;880;Tir Nature;individuel;2026;tiralarcvagney@laposte.net;;Chez Michel HOUOT;3-bis Route de la charme;88120;CLEURIE;6.65699;48.04944;;Validée;76444
20/09/2026;20/09/2026;"FIELD D&apos;AUTOMNE";MEAUX;0877032;ARC CLUB DE MEAUX;CR08;770;Tir en Campagne;individuel;2026;arc.club.de.meaux@gmail.com;http://arcclubdemeaux.com;Stade Alberto CORRAZA;73 Avenue Henri DUNANT;77100;MAREUIL LES MEAUX;2.90312;48.94376;;Validée;75834
20/09/2026;20/09/2026;"PRIX D&apos;AUTOMNE DES ARCHERS CARABINIERS";77290 MITRY MORY;0877069;1ERE CIE D ARC DE MITRY MORY;CR08;770;Loisirs Débutant et confirmé;individuel;2027;jgarc.mitry@gmail.com;https://mitry-mory-archers.com/cgi-bin/;TERRAIN DE SPORT GUY MOQUET;Avenue DU 8  MAI 1945;77290;MITRY MORY;2.6345;48.97557;https://extranet.ffta.fr/medias/documents_epreuves/110038e44001f3.pdf;Validée;79031
20/09/2026;20/09/2026;CHALLENGE ARBITRE;LES PIEUX;0950071;ASSOCIATION DES ARCHERS PIEUSAIS;CR09;500;Loisirs Débutant et confirmé;individuel;2027;archerspieusais@hotmail.com;http://www.archerspieusais.clubeo.com;SALLE POLYVALENTE;Route DE BARNEVILLE;50340;LES PIEUX;-1.80598;49.51125;;Validée;77710
20/09/2026;20/09/2026;HOMMAGE A GHISLAINE;LAC DE MARCACHAUD;1047157;LES ARCHERS DE L'OUSTAU;CR10;470;Tir Nature;individuel;2026;simon.ducos@gmail.com;;lac Marcachaud;Impasse Marcachaud;47180;STE BAZEILLE;;;;Validée;76077
20/09/2026;20/09/2026;HOMMAGE A GHISLAINE;LAC DE MARCACHAUD;1047157;LES ARCHERS DE L'OUSTAU;CR10;470;Tir Nature;par équipe;2026;simon.ducos@gmail.com;;lac Marcachaud;Impasse Marcachaud;47180;STE BAZEILLE;;;;Validée;76078
20/09/2026;20/09/2026;3D DE RENTREE;POMPIGNAN;1182214;LES ARCHERS DE LABREILLE;CR11;820;Tir 3D;individuel;2026;patriceayral@orange.fr;http://archersdelabreille.sportsregions.fr/;Parcours;Chemin des Palombes;82170;POMPIGNAN;;;;Reportée;75021
20/09/2026;20/09/2026;CONCOURS NATURE;LANGLADE;1130040;ARC CLUB DE LANGLADE;CR11;300;Tir Nature;individuel;2026;arc.club.langlade30@gmail.com;http://www.arc-club-langlade.fr;de Vignecroze;470  Chemin de Vignecroze;30980;LANGLADE;4.25592;43.8028;;Validée;75583
20/09/2026;20/09/2026;CAMPAGNE CAHORS LE MONTAT;LE MONTAT;1146149;1ERE COMPAGNIE D'ARC;CR11;460;Tir en Campagne;individuel;2026;didier.legoff@gmail.com;http://club.sportsregions.fr/arc_cahors;Lycée Agricole;Voie 422 lacoste;46090;LE MONTAT;1.43836;44.37519;https://extranet.ffta.fr/medias/documents_epreuves/10fda09490355.pdf;Validée;76149
20/09/2026;20/09/2026;CONCOURS TAE DE SEPTEMBRE;FONTENAY LE COMTE;1285122;TIR ARC FONTENAISIEN;CR12;850;Tir à l'Arc Extérieur;individuel;2026;archers.fontenay@gmail.com;https://tiralarcfontenaisien.wordpress.com/;Stade municipal;Avenue Marceau;85200;FONTENAY LE COMTE;-0.79931;46.4603;https://extranet.ffta.fr/medias/documents_epreuves/11014c727035fe.pdf;Validée;75712
20/09/2026;20/09/2026;TAE DE RENTREE;MARSEILLE;1313051;MASSILIA ARC CLUB;CR13;130;Tir à l'Arc Extérieur;individuel;2026;pellen.jean-claude@wanadoo.fr;https://www.massiliaarcclub.com/;Terrain de Saint-Menet;30 Avenue de la gare;13011;MARSEILLE 11;5.4993;43.28611;;Validée;75332
20/09/2026;20/09/2026;TAE DE RENTREE;MARSEILLE;1313051;MASSILIA ARC CLUB;CR13;130;Para-tir à l'arc en extérieur;individuel;2026;pellen.jean-claude@wanadoo.fr;https://www.massiliaarcclub.com/;Terrain de Saint-Menet;30 Avenue de la gare;13011;MARSEILLE 11;5.4993;43.28611;;Validée;75333
20/09/2026;20/09/2026;NATURE CARCES;CARCÈS;1383110;COMPAGNIE CARCOISE TIR A L'ARC;CR13;830;Tir Nature;individuel;2027;mickaelbernier95@gmail.com;"697 Vieux Chemin d&apos;Entrecasteaux";CCTA;Chemin DES OLIVERONS;83570;CARCES;6.16515;43.48926;;Validée;78951
22/07/2026;22/07/2026;PARTAGE TES FLÈCHES;LABEJAN;1132241;LES GARDIENS D'ASTARAC;CR11;320;Tir à l'Arc Extérieur;individuel;2026;les.gardiens.lastarac@gmail.com;;STADE DE FOOT;Route DE LABEJAN;32300;LABEJAN;0.52268;43.43181;;Validée;79502
22/08/2026;23/08/2026;RUN ARCHERY DECOUVERTE;LA ROCHE SUR FORON;0174252;LES ARCHERS DU FAUCIGNY;CR01;740;Run archery;individuel;2026;yvesmarmain@orange.fr;http://www.arcbonneville.com;Parc du chateau de l'échelle;Rue du Collège;74800;LA ROCHE SUR FORON;6.31512;46.06673;;Reportée;76319
22/08/2026;22/08/2026;TIR DU BOUQUET N°2;MÂCON;0271076;COMPAGNIE DES ARCHERS MACONNAIS;CR02;710;Tir Beursault;individuel;2026;archers.maconnais@yahoo.fr;http://archersmaconnais.fr;Complexe sportif Jean BURNICHON 1 rue Léo Lagrange;"Complexe sportif Jean BURNICHON 1 rue Léo Lagrange Rue Rue Léo Lagrange - Complexe sportif de tir à l&apos;arc de Champlevert Jean Burnichon";71000;MACON;4.48374;46.17982;;Validée;76502
22/08/2026;23/08/2026;3EME ETAPE RUN ARCHERY TOUR;VANNES;0356115;ARCHERS DE RICHEMONT;CR03;560;Run archery;individuel;2026;archersderichemont56@gmail.com;https://archers-de-richemont-vannes.fr/run-archery/;Jardin des Remparts;Rue Francis Deker;56000;VANNES;-2.75534;47.65736;https://extranet.ffta.fr/medias/documents_epreuves/11024e12f8c8c9.pdf;Validée;76059
22/08/2026;23/08/2026;PRIX PARTICULIER;COINCY;0702076;COMPAGNIE DE COINCY;CR07;020;Loisirs Débutant et confirmé;individuel;2026;ciedarcdecoincy@gmail.com;;bois de bonnes;Jardin bois;02400;BONNESVALYN;3.34201;49.13431;;Validée;75208
22/08/2026;23/08/2026;24H DU TAC;CHOLET;1249050;TIR A L ARC CHOLETAIS;CR12;490;Loisirs Débutant et confirmé;uniquement équipe;2026;alexis.garnier49@gmail.com;http://www.arc-cholet.com/;complexe sportif Joachim du Bellay;Square square du liré;49300;CHOLET;-0.88684;47.04035;https://extranet.ffta.fr/medias/documents_epreuves/10fcca52d7af60.pdf;Validée;79189
23/08/2026;23/08/2026;TIR BEURSAULT;Castelsarrasin;1182219;LES ARCHERS DE CASTELSARRASIN;CR11;820;Tir Beursault;individuel;2026;vulcain82100@gmail.com;http://lesarchersdecastel.club.sportsregions.fr/;Logis des Archers de Castelsarrasin;198 Avenue de courbieu;82100;CASTELSARRASIN;1.09255;44.05374;https://extranet.ffta.fr/medias/documents_epreuves/110133e304268.pdf;Validée;75848
23/08/2026;23/08/2026;3D;BOURAIL;3899011;COMITÉ SPORTIF BOURAILLAIS (SECTION TIR A L'ARC);CR38;992;Tir 3D;individuel;2026;oms.bourail@lagoon.nc;;Terrain du club;;98870;BOURAIL;;;;Validée;77036
24/07/2026;25/07/2026;RUN ARCHERY DECOUVERTE;LA ROCHE SUR FORON;0174252;LES ARCHERS DU FAUCIGNY;CR01;740;Run archery;individuel;2026;yvesmarmain@orange.fr;http://www.arcbonneville.com;Parc du chateau de l'échelle;Rue du Collège;74800;LA ROCHE SUR FORON;6.31512;46.06673;https://extranet.ffta.fr/medias/documents_epreuves/1100aa622e899e.pdf;Validée;76963
24/07/2026;26/07/2026;CHAMPIONNAT DE FRANCE PAR CATÉGORIE;RIOM;0163157;LES ARCHERS RIOMOIS;CR01;630;Tir à l'Arc Extérieur;individuel;2026;archersriomois@gmail.com;http://www.archersriomois.com;;;;;;;https://extranet.ffta.fr/medias/documents_epreuves/10fd73327f79bd.pdf;Validée;74771
24/09/2026;04/10/2026;CHAMPIONNAT DU MONDE;YANKTON - USA;0;Fédération Française de Tir à l'Arc;;;Tir 3D;individuel;2026;ffta@ffta.fr;https://www.ffta.fr;;;;;;;;Validée;74813
24/09/2026;04/10/2026;CHAMPIONNAT DU MONDE;YANKTON - USA;0;Fédération Française de Tir à l'Arc;;;Tir en Campagne;individuel;2026;ffta@ffta.fr;https://www.ffta.fr;;;;;;;;Validée;74814
25/07/2026;26/07/2026;TIR AM ST JEAN LE BLANC 25ET26 JUILLET;ST JEAN LE BLANC (45);0445131;AVENTURIERS DE L’ARC PERDU ST JEAN LE BLANC;CR04;450;Tir 3D;individuel;2026;paul45.gouffe@orange.fr;http://arc-adap.club.sportsregions.fr/;ferme tromignons;Rue du bouchet;45590;ST CYR EN VAL;;;https://extranet.ffta.fr/medias/documents_epreuves/10fd9aa2d881b4.pdf;Validée;74933
25/07/2026;26/07/2026;TIR MATIN ST JEAN LE BLANC;ST JEAN LE BLANC (45);0445131;AVENTURIERS DE L’ARC PERDU ST JEAN LE BLANC;CR04;450;Tir 3D;individuel;2026;paul45.gouffe@orange.fr;http://arc-adap.club.sportsregions.fr/;ferme tromignons;Rue du bouchet;45590;ST CYR EN VAL;;;https://extranet.ffta.fr/medias/documents_epreuves/10fd9a93f75066.pdf;Validée;74932
25/07/2026;26/07/2026;CAMPAGNE MONDION;MONDION;0437070;LES ARCHERS DU CARDINAL - RICHELAIS JS;CR04;370;Tir en Campagne;individuel;2026;noemie.gerrand@gmail.com;http://www.lesarchersducardinal.com;PARCOURS;Domaine LA PACAUDERIE;86230;LEIGNE SUR USSEAU;0.45649;46.93446;https://extranet.ffta.fr/medias/documents_epreuves/10fde265a0e1dc.pdf;Validée;75495
25/07/2026;25/07/2026;LOISIR CHALLENGE DU GABARDAN;GABARRET;1047146;ARCHERS DE LA TENAREZE;CR10;470;Loisirs Débutant;individuel;2026;jacques.sottoriva@gmail.com;https://archers-tenareze.org;salle des sports;Rue de la salle des sports;40310;GABARRET;;;;Validée;75743
25/07/2026;25/07/2026;SELECTIF LT COACHING TAE/TAEI;ARLES-SUR-TECH;1166191;LES ARCHERS CATALANS - PERPIGNAN;CR11;660;Tir à l'Arc Extérieur;individuel;2026;archerscatalansperpignan@gmail.com;;COMPLEXE SPORTIF;Quartier LIEU-DIT DE LA BAILLIE;66150;ARLES SUR TECH;2.63876;42.45876;;Validée;76641
25/07/2026;25/07/2026;CONCOURS 3D 2 DÉPARTS - SAMEDI;ROBION;1384129;LES ARCHERS DU BAUDE;CR13;840;Tir 3D;individuel;2026;berthier.jp@gmail.com;https://www.lesarchersdubaude.fr/;terrain du Coulon;Chemin DE CARAMEDE;84440;ROBION;5.09785;43.85009;https://extranet.ffta.fr/medias/documents_epreuves/10fde8b56919dc.pdf;Validée;75987
25/08/2026;28/08/2026;JEUX MÉDITERRANÉEN;TARANTO - ITALIE;0;Fédération Française de Tir à l'Arc;;;Tir à l'Arc Extérieur;individuel;2026;ffta@ffta.fr;https://www.ffta.fr;;;;;;;;Validée;74812
26/07/2026;26/07/2026;3D LA MARQUISE;DAMPIERRE SUR SAL0N 70180;0270067;LES COMPAGNONS D ARCHERUS;CR02;700;Tir 3D;individuel;2026;administrateur@compagnonsdarcherus.com;https://lescompagnonsdarcherus.sportsregions.fr/;PLANET BISON;Impasse DE LA MARQUISE;70180;DAMPIERRE SUR SALON;5.65267;47.54658;https://extranet.ffta.fr/medias/documents_epreuves/10f7f0114fb176.pdf;Validée;75755
26/07/2026;26/07/2026;3D VIC;RESSONS LE LONG;0702033;1ERE CIE D'ARC DE VIC SUR AISNE;CR07;020;Tir 3D;individuel;2026;vicps@free.fr;http://ciedarcvic.sportsregions.fr;boit;Chemin de la ferme;02290;RESSONS LE LONG;;;https://extranet.ffta.fr/medias/documents_epreuves/10f7f3c3842089.pdf;Validée;74886
26/07/2026;26/07/2026;TIR 3D;SAINT MARTIN DE LAYE;1033098;ASL TIR A L ARC;CR10;330;Tir 3D;individuel;2026;clubasl33500@gmail.com;;"Club ASL Tir à l&apos;arc";460 Route de Gaudard;33910;ST MARTIN DE LAYE;0.22906;45.02674;https://extranet.ffta.fr/medias/documents_epreuves/10ffae012ab470.pdf;Validée;75015
26/07/2026;26/07/2026;TIR 3D CD;"SAINT JULIEN DE L&apos;ESCAP";1017029;LES ARCHERS D'HELENE;CR10;170;Tir 3D;individuel;2026;soltani.mohamed0000@gmail.com;http://lesarchersdhelene.club.sportsregions.fr/;Bois DIOT;Parc Le parc;17400;ST JULIEN DE L ESCAP;-0.46958;45.93817;https://extranet.ffta.fr/medias/documents_epreuves/10fe49c2d1920b.pdf;Validée;79312
